,acousticness,album_popularity,artist_followers,artist_popularity,bb_appear,danceability,days_since_release,duration,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_popularity,valence,weeks
3231,0.0462,88.0,10576303.0,89.0,0,0.7340000000000001,1291,202333.0,0.637,0,2.2899999999999998e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,4,83.0,0.648,0.0
3232,0.294,74.0,2800684.0,79.0,1,0.6829999999999999,962,216546.0,0.713,0,2.47e-05,7,0.0997,-5.5120000000000005,1,0.025,96.27,4,53.0,0.28600000000000003,2.0
3233,0.0244,50.0,760018.0,69.0,0,0.256,626,242989.0,0.513,0,0.0028,10,0.127,-6.04,0,0.0338,142.293,3,54.0,0.415,0.0
3234,0.0358,24.0,2732.0,19.0,0,0.42100000000000004,1286,189046.0,0.857,0,0.0,8,0.177,-3.93,1,0.0373,82.169,4,5.0,0.599,0.0
3235,0.0272,90.0,5366985.0,88.0,1,0.5770000000000001,157,168613.0,0.9390000000000001,1,0.0,1,0.24,-1.3519999999999999,0,0.10800000000000001,105.09200000000001,4,70.0,0.7140000000000001,15.0
3236,0.907,,2468114.0,78.0,0,0.552,116,154493.0,0.198,0,0.00151,11,0.32,-16.367,1,0.0511,71.056,4,48.0,0.2,0.0
3237,0.00172,64.0,677551.0,67.0,1,0.5329999999999999,122,220666.0,0.976,1,0.0,0,0.147,-2.501,1,0.0814,118.915,4,57.0,0.298,8.0
3238,0.589,74.0,3631190.0,80.0,0,0.0,577,11680.0,0.5760000000000001,0,0.6779999999999999,3,0.588,-15.845,1,0.0,0.0,0,0.0,0.0,0.0
3239,0.732,72.0,410666.0,0.0,0,0.5489999999999999,234,198777.0,0.449,0,0.0,4,0.11699999999999999,-10.479000000000001,1,0.0455,76.028,5,71.0,0.506,0.0
3240,0.00835,88.0,10576308.0,89.0,0,0.645,1291,214506.0,0.713,0,0.0,6,0.113,-5.355,1,0.0393,74.98899999999998,4,82.0,0.5660000000000001,0.0
3241,1.62e-05,63.0,1046585.0,73.0,1,0.32,906,238653.0,0.909,0,0.139,7,0.0443,-4.612,1,0.0412,109.649,3,63.0,0.21,20.0
3242,0.0016300000000000002,63.0,449096.0,63.0,0,0.45299999999999996,780,299146.0,0.852,0,0.0704,1,0.285,-5.904,1,0.0538,144.071,4,43.0,0.135,0.0
3243,0.584,70.0,2213477.0,80.0,0,0.861,444,255000.0,0.856,0,0.0831,0,0.0818,-6.909,0,0.0695,163.942,4,50.0,0.9670000000000001,0.0
3244,0.474,84.0,5366981.0,88.0,1,0.174,1046,202546.0,0.337,0,0.000294,10,0.11,-8.767000000000001,1,0.0313,85.574,3,64.0,0.0978,2.0
3245,0.193,90.0,5366981.0,88.0,1,0.579,157,190946.0,0.904,0,0.0,5,0.064,-2.7289999999999996,1,0.0618,82.014,4,90.0,0.6809999999999999,24.0
3246,0.278,76.0,3631190.0,80.0,1,0.34600000000000003,150,233373.0,0.511,0,0.0456,4,0.122,-10.022,0,0.044000000000000004,134.92700000000002,3,60.0,0.212,2.0
3247,0.14300000000000002,,1528835.0,79.0,0,0.591,732,192064.0,0.73,1,0.0,5,0.0886,-5.255,1,0.07,174.06,4,36.0,0.362,0.0
3248,0.242,71.0,1378109.0,71.0,0,0.515,486,101506.0,0.503,0,4.39e-05,10,0.5870000000000001,-12.321,1,0.0688,105.265,4,47.0,0.59,0.0
3249,0.0905,,26780.0,38.0,0,0.695,844,254042.0,0.932,0,0.0,2,0.108,-4.65,0,0.163,94.008,4,32.0,0.688,0.0
3250,0.861,,22.0,41.0,0,0.5760000000000001,144,33505.0,0.129,0,0.00111,0,0.104,-15.072,1,0.0535,119.505,3,48.0,0.399,0.0
3251,0.7809999999999999,,0.0,52.0,0,0.401,42,208273.0,0.0417,0,0.98,0,0.177,-38.983,1,0.0523,75.972,4,41.0,0.732,0.0
3252,0.00647,58.0,358810.0,67.0,0,0.627,885,213400.0,0.625,0,0.0,9,0.063,-5.197,0,0.0279,100.006,4,38.0,0.322,0.0
3253,0.932,57.0,41544.0,51.0,0,0.315,794,292093.0,0.295,0,0.0019199999999999998,0,0.0557,-10.757,1,0.034,113.679,3,32.0,0.188,0.0
3254,0.0712,62.0,247119.0,65.0,0,0.525,283,246533.0,0.807,0,1.63e-05,8,0.14,-5.5760000000000005,1,0.0469,107.807,4,43.0,0.41100000000000003,0.0
3255,0.0638,,1528823.0,79.0,0,0.687,382,220430.0,0.424,1,0.0,8,0.156,-12.244000000000002,0,0.306,159.993,4,47.0,0.309,0.0
3256,0.713,78.0,1286293.0,77.0,0,0.44,1245,27026.0,0.52,0,0.0,1,0.805,-17.778,0,0.441,99.50200000000001,3,0.0,0.9620000000000001,0.0
3257,0.742,55.0,33216.0,50.0,0,0.6990000000000001,1060,226547.0,0.237,0,5.4899999999999986e-05,2,0.0845,-11.796,1,0.0308,74.43,3,31.0,0.442,0.0
3258,0.489,,43384.0,61.0,0,0.693,270,231653.0,0.546,1,0.0,11,0.135,-10.93,0,0.17800000000000002,97.003,4,50.0,0.493,0.0
3259,0.000245,61.0,242789.0,64.0,0,0.281,913,284996.0,0.8140000000000001,0,6.64e-06,5,0.134,-6.1270000000000024,1,0.0464,106.791,4,53.0,0.175,0.0
3260,0.0215,63.0,677551.0,67.0,0,0.40700000000000003,1326,247720.0,0.8140000000000001,0,2.1899999999999997e-05,1,0.34700000000000003,-2.248,0,0.0415,176.108,4,41.0,0.491,0.0
3261,5.290000000000001e-05,61.0,724659.0,63.0,0,0.531,311,235850.0,0.971,0,0.00108,0,0.319,-4.1739999999999995,1,0.086,134.99200000000002,4,40.0,0.228,0.0
3262,0.937,75.0,428874.0,75.0,0,0.546,1329,250360.0,0.457,0,0.0218,11,0.52,-7.947999999999999,0,0.0274,127.02799999999999,4,47.0,0.0563,0.0
3263,0.00135,73.0,5490985.0,80.0,0,0.313,437,82613.0,0.348,0,1.68e-06,4,0.11900000000000001,-10.356,0,0.0637,145.60299999999995,4,54.0,0.503,0.0
3264,0.8390000000000001,43.0,9540.0,36.0,0,0.386,341,220630.0,0.341,0,0.0,10,0.129,-5.597,1,0.0407,168.13299999999995,4,32.0,0.327,0.0
3265,0.153,59.0,889370.0,70.0,0,0.659,850,278267.0,0.726,0,0.000947,4,0.121,-5.4639999999999995,1,0.0692,122.133,4,42.0,0.21899999999999997,0.0
3266,0.0798,,6.0,60.0,0,0.478,64,228733.0,0.8420000000000001,0,0.08199999999999999,11,0.108,-6.017,1,0.0729,128.138,4,44.0,0.478,0.0
3267,0.418,64.0,2993129.0,73.0,0,0.57,521,260292.0,0.6679999999999999,0,0.0138,11,0.195,-7.2120000000000015,1,0.0293,107.012,4,54.0,0.317,0.0
3268,0.0134,64.0,5509894.0,83.0,1,0.474,95,205760.0,0.895,0,0.0,0,0.239,-3.84,1,0.0564,119.90799999999999,4,57.0,0.255,1.0
3269,0.0016300000000000002,72.0,167210.0,69.0,1,0.504,164,214520.0,0.8909999999999999,0,0.00199,6,0.14800000000000002,-5.6320000000000014,0,0.13699999999999998,153.988,4,70.0,0.628,20.0
3270,0.114,,1528820.0,79.0,0,0.638,732,245604.0,0.6,1,0.0,1,0.187,-5.84,0,0.0438,101.981,4,54.0,0.0399,0.0
3271,0.321,,407216.0,0.0,0,0.619,39,247226.0,0.5920000000000001,0,1.03e-06,7,0.198,-12.558,1,0.0495,90.061,4,0.0,0.816,0.0
3272,0.0066,93.0,14136534.0,94.0,0,0.639,521,190120.0,0.6409999999999999,0,9.91e-06,2,0.185,-7.422999999999999,1,0.0609,120.927,4,72.0,0.0725,0.0
3273,0.456,82.0,16043000.0,89.0,1,0.535,1088,282693.0,0.445,0,0.0677,4,0.11199999999999999,-9.155,1,0.0292,146.099,4,70.0,0.136,10.0
3274,0.038,74.0,1995375.0,73.0,0,0.364,234,260609.0,0.46,0,0.00131,0,0.535,-8.298,1,0.0425,93.12899999999999,4,57.0,0.068,0.0
3275,0.000545,53.0,1767253.0,74.0,0,0.6509999999999999,1425,256320.0,0.841,1,0.000544,7,0.0776,-4.7860000000000005,1,0.0476,126.995,4,29.0,0.728,0.0
3276,0.0451,62.0,113533.0,62.0,0,0.601,654,199640.0,0.905,0,0.000672,0,0.0889,-4.007,0,0.0614,120.012,4,57.0,0.75,0.0
3277,0.804,62.0,247119.0,65.0,0,0.563,283,196973.0,0.46299999999999997,0,2.27e-06,8,0.092,-7.3660000000000005,1,0.0551,98.039,4,51.0,0.39399999999999996,0.0
3278,0.000302,21.0,1083.0,14.0,0,0.647,551,199453.0,0.919,0,9.91e-05,1,0.0846,-4.298,1,0.0399,119.986,4,11.0,0.6970000000000001,0.0
3279,0.325,67.0,294117.0,65.0,0,0.626,1425,197932.0,0.892,0,0.0167,1,0.10400000000000001,-5.226,1,0.124,117.65899999999999,4,42.0,0.479,0.0
3280,0.204,40.0,2023942.0,73.0,1,0.528,437,263035.0,0.8320000000000001,1,4.3799999999999994e-05,5,0.10099999999999999,-3.593,0,0.0612,83.044,4,44.0,0.33899999999999997,1.0
3281,0.247,72.0,3892328.0,81.0,0,0.511,360,273160.0,0.619,0,2.38e-06,2,0.106,-8.15,0,0.0299,146.02100000000004,4,48.0,0.373,0.0
3282,0.107,,430297.0,76.0,0,0.7390000000000001,1281,321547.0,0.621,1,1.04e-05,0,0.198,-8.618,1,0.0426,138.015,4,34.0,0.6759999999999999,0.0
3283,0.498,81.0,7313011.0,84.0,1,0.205,493,334294.0,0.47200000000000003,0,0.000792,10,0.0953,-10.45,1,0.0718,203.94400000000002,4,62.0,0.0392,2.0
3284,0.623,64.0,2993129.0,73.0,1,0.752,521,233280.0,0.5429999999999999,0,0.0706,1,0.107,-9.482999999999999,1,0.0398,126.001,4,50.0,0.282,1.0
3285,0.000487,67.0,1288258.0,72.0,0,0.376,815,238020.0,0.894,0,0.00132,5,0.105,-5.305,0,0.0775,126.287,4,48.0,0.0433,0.0
3286,0.00108,67.0,2365957.0,72.0,0,0.36200000000000004,1270,232973.0,0.72,0,0.000446,11,0.332,-6.169,0,0.0333,135.613,5,56.0,0.436,0.0
3287,0.24100000000000002,77.0,448272.0,74.0,0,0.688,850,144000.0,0.349,0,0.685,6,0.374,-7.182,0,0.27,169.773,4,66.0,0.433,0.0
3288,0.241,,1662412.0,74.0,0,0.536,1145,305466.0,0.7190000000000001,1,0.0,1,0.556,-7.802,1,0.615,126.947,3,35.0,0.544,0.0
3289,0.00024700000000000004,,1352871.0,69.0,0,0.5710000000000001,690,238826.0,0.875,0,5.47e-06,6,0.106,-3.279,1,0.039,92.505,4,50.0,0.447,0.0
3290,0.39899999999999997,69.0,16042996.0,89.0,0,0.495,501,391413.0,0.639,0,0.852,5,0.099,-6.591,1,0.0357,120.04700000000001,4,61.0,0.0783,0.0
3291,0.0499,68.0,378600.0,67.0,0,0.6829999999999999,490,189136.0,0.833,0,0.000858,8,0.161,-3.324,1,0.0595,136.099,4,62.0,0.537,0.0
3292,0.0377,54.0,338473.0,61.0,0,0.529,1158,282386.0,0.775,0,0.0377,8,0.0839,-6.568,0,0.0428,88.993,4,37.0,0.525,0.0
3293,0.0095,58.0,583921.0,72.0,0,0.61,1322,259346.0,0.708,0,3.14e-05,11,0.11599999999999999,-4.3,0,0.0606,101.00299999999999,4,42.0,0.508,0.0
3294,0.00023999999999999998,64.0,2675099.0,77.0,0,0.445,339,283560.0,0.9740000000000001,1,0.489,1,0.991,-5.979,1,0.0781,97.455,4,36.0,0.201,0.0
3295,0.193,56.0,1435068.0,79.0,0,0.718,10,239390.0,0.831,0,0.0,2,0.47600000000000003,-3.863,0,0.0595,128.079,4,34.0,0.23,0.0
3296,0.0034200000000000003,85.0,4306500.0,83.0,1,0.622,17,235600.0,0.8420000000000001,0,0.00014,11,0.0575,-3.678,0,0.0609,136.041,4,73.0,0.7240000000000001,1.0
3297,0.389,68.0,3655984.0,80.0,1,0.441,521,239226.0,0.435,0,0.0974,11,0.0982,-8.457,0,0.0261,155.19,3,53.0,0.48700000000000004,1.0
3298,0.0153,68.0,378600.0,67.0,0,0.65,490,156960.0,0.956,0,3.86e-05,4,0.364,-4.113,1,0.0564,104.01799999999999,4,34.0,0.672,0.0
3299,0.785,63.0,1226080.0,68.0,0,0.669,1350,128388.0,0.257,0,8.27e-05,11,0.2,-11.960999999999999,1,0.0415,78.081,3,40.0,0.39,0.0
3300,0.0119,66.0,325154.0,67.0,0,0.195,675,476280.0,0.456,0,0.000588,10,0.127,-10.023,0,0.0416,140.434,3,43.0,0.0762,0.0
3301,0.188,62.0,116137.0,61.0,0,0.5489999999999999,1322,340040.0,0.754,0,0.0692,5,0.124,-6.818,1,0.0489,134.988,4,42.0,0.0475,0.0
3302,0.759,,95.0,23.0,0,0.841,102,161052.0,0.435,0,5.56e-05,7,0.147,-11.912,1,0.14400000000000002,76.003,4,29.0,0.524,0.0
3303,0.253,93.0,14136540.0,94.0,1,0.569,521,205113.0,0.645,0,0.0,4,0.413,-6.169,1,0.0513,156.031,3,68.0,0.54,1.0
3304,0.0102,48.0,57928.0,54.0,0,0.6990000000000001,906,228536.0,0.725,0,1.34e-05,2,0.336,-5.426,1,0.0523,113.024,4,52.0,0.342,0.0
3305,0.132,69.0,4686994.0,84.0,1,0.516,1302,278226.0,0.731,0,0.289,9,0.12,-8.795,0,0.0376,157.952,4,52.0,0.5660000000000001,2.0
3306,0.0553,81.0,7313014.0,84.0,0,0.54,493,238718.0,0.674,1,0.0608,2,0.11199999999999999,-6.351,1,0.0802,89.93299999999998,4,64.0,0.309,0.0
3307,0.0747,92.0,10576298.0,89.0,0,0.7340000000000001,52,258853.0,0.607,0,0.0005769999999999999,8,0.0968,-7.249,0,0.0806,90.023,4,80.0,0.518,0.0
3308,0.0611,59.0,1226080.0,68.0,1,0.653,297,201833.0,0.8690000000000001,0,0.11900000000000001,1,0.187,-4.622,1,0.0571,137.974,4,47.0,0.7959999999999999,4.0
3309,0.0032700000000000003,53.0,1767253.0,74.0,0,0.56,1425,382866.0,0.711,0,0.00147,11,0.75,-5.816,0,0.0496,117.038,3,26.0,0.354,0.0
3310,0.349,75.0,811062.0,71.0,1,0.6890000000000001,822,320654.0,0.33799999999999997,1,5.6999999999999996e-05,11,0.0649,-7.633999999999999,0,0.0629,128.012,4,65.0,0.568,1.0
3311,0.121,75.0,811062.0,71.0,0,0.698,822,253831.0,0.664,1,0.00131,7,0.331,-7.8279999999999985,1,0.0778,96.001,4,62.0,0.623,0.0
3312,0.8490000000000001,57.0,360578.0,61.0,0,0.597,255,154346.0,0.33899999999999997,0,4.63e-06,7,0.26899999999999996,-9.575,1,0.0241,97.086,4,42.0,0.586,0.0
3313,0.89,,2468096.0,78.0,0,0.239,1131,205226.0,0.149,0,0.0271,9,0.116,-13.130999999999998,1,0.0326,103.667,3,51.0,0.105,0.0
3314,0.0606,50.0,88207.0,56.0,0,0.768,1137,298102.0,0.382,0,0.175,9,0.12300000000000001,-12.527999999999999,0,0.0326,101.014,4,24.0,0.382,0.0
3315,0.00248,68.0,3655984.0,80.0,0,0.204,521,230573.0,0.951,0,0.111,9,0.267,-4.345,0,0.0621,78.84,4,48.0,0.44,0.0
3316,0.00132,,2632.0,33.0,0,0.672,491,186055.0,0.5710000000000001,0,0.0,8,0.527,-6.291,1,0.0404,106.947,4,38.0,0.35100000000000003,0.0
3317,0.000106,58.0,258651.0,60.0,1,0.444,395,169520.0,0.865,0,1.55e-05,11,0.0366,-2.4330000000000003,1,0.0464,188.03599999999997,4,58.0,0.74,3.0
3318,0.53,77.0,4086866.0,79.0,1,0.7290000000000001,150,214666.0,0.675,0,0.0,2,0.0985,-5.62,0,0.0415,116.016,4,70.0,0.332,17.0
3319,0.359,68.0,294117.0,65.0,0,0.268,262,313733.0,0.46299999999999997,0,0.084,10,0.122,-8.568999999999999,1,0.0306,181.13,3,44.0,0.527,0.0
3320,0.000384,23.0,7632.0,22.0,0,0.258,915,183120.0,0.838,0,0.00011100000000000001,4,0.0551,-4.36,0,0.0477,186.021,4,9.0,0.8740000000000001,0.0
3321,0.135,65.0,253882.0,64.0,0,0.6920000000000001,766,181506.0,0.855,0,0.0,8,0.185,-4.704,1,0.0344,119.96600000000001,4,48.0,0.636,0.0
3322,0.0538,78.0,1286293.0,77.0,0,0.561,1245,196320.0,0.8540000000000001,0,0.00146,7,0.0853,-4.604,0,0.0665,150.071,5,39.0,0.705,0.0
3323,0.0197,,409786.0,67.0,0,0.254,882,210000.0,0.547,0,0.000386,2,0.0825,-6.659,1,0.0319,95.011,4,37.0,0.14800000000000002,0.0
3324,0.948,,1.0,41.0,0,0.665,167,78947.0,0.108,0,0.838,7,0.107,-16.902,1,0.165,77.453,4,32.0,0.28600000000000003,0.0
3325,0.09699999999999999,81.0,7313014.0,84.0,0,0.616,493,275616.0,0.605,1,0.00812,7,0.165,-7.234,1,0.0343,116.031,4,60.0,0.185,0.0
3326,0.424,,10460.0,45.0,0,0.693,197,190750.0,0.417,0,0.0,2,0.305,-8.516,1,0.0907,137.04399999999998,4,35.0,0.424,0.0
3327,0.0475,66.0,1794308.0,72.0,0,0.56,1333,244823.0,0.731,0,0.0,2,0.282,-6.121,1,0.0281,99.98100000000001,4,62.0,0.401,0.0
3328,0.000252,73.0,3569273.0,78.0,0,0.575,773,214040.0,0.8540000000000001,0,0.6759999999999999,1,0.35100000000000003,-5.847,0,0.0362,113.075,4,61.0,0.5870000000000001,0.0
3329,0.0213,94.0,14136540.0,94.0,0,0.588,17,273880.0,0.494,0,7.2e-05,10,0.0966,-8.831,0,0.0536,135.004,4,74.0,0.29100000000000004,0.0
3330,0.494,40.0,410666.0,0.0,0,0.623,983,162706.0,0.598,0,1.91e-05,11,0.153,-9.45,1,0.0283,120.978,4,23.0,0.34700000000000003,0.0
3331,0.856,67.0,132548.0,63.0,0,0.534,1350,229946.0,0.254,0,0.00010800000000000001,3,0.0724,-10.498,1,0.0326,129.156,4,48.0,0.165,0.0
3332,0.00213,,330005.0,61.0,0,0.415,46,245120.0,0.903,0,0.000213,5,0.0765,-4.651,1,0.102,76.982,4,38.0,0.154,0.0
3333,0.000539,,64536.0,51.0,0,0.324,1337,128186.0,0.845,0,0.0,2,0.289,-4.033,1,0.0599,120.439,4,29.0,0.476,0.0
3334,0.00155,65.0,1639569.0,75.0,1,0.4270000000000001,535,194506.0,0.95,1,0.0,11,0.45899999999999996,-2.187,1,0.0886,169.00599999999997,4,58.0,0.5920000000000001,10.0
3335,0.00201,,4355.0,41.0,0,0.7909999999999999,298,255000.0,0.6559999999999999,0,0.84,2,0.696,-4.776,1,0.0454,127.994,4,28.0,0.0455,0.0
3336,0.0451,67.0,132548.0,63.0,0,0.28,1350,187466.0,0.8290000000000001,0,0.0,0,0.354,-6.3320000000000025,1,0.0875,159.1,4,40.0,0.483,0.0
3337,0.0482,,209349.0,59.0,0,0.508,949,231173.0,0.884,1,0.0,1,0.0751,-5.7010000000000005,1,0.292,90.01100000000002,4,41.0,0.8420000000000001,0.0
3338,1.4000000000000001e-05,61.0,413406.0,62.0,0,0.267,605,268466.0,0.986,0,0.028999999999999998,0,0.135,-4.475,1,0.102,160.357,4,43.0,0.20800000000000002,0.0
3339,0.0154,71.0,277761.0,68.0,0,0.705,164,207600.0,0.564,1,0.0,7,0.08900000000000001,-7.473,0,0.0344,99.073,4,51.0,0.305,0.0
3340,0.121,63.0,1226077.0,68.0,0,0.777,1350,281114.0,0.4,0,0.00024300000000000002,5,0.0701,-5.91,0,0.0265,110.992,4,51.0,0.479,0.0
3341,0.00143,69.0,318407.0,67.0,0,0.24,52,311653.0,0.951,0,0.0,2,0.251,-4.94,1,0.0876,185.877,3,57.0,0.39399999999999996,0.0
3342,2.09e-05,56.0,745329.0,67.0,0,0.62,871,219066.0,0.825,0,0.249,0,0.364,-4.508,1,0.0312,108.988,4,40.0,0.45399999999999996,0.0
3343,0.0025,69.0,754067.0,68.0,1,0.495,1186,244293.0,0.9309999999999999,0,0.0783,2,0.24600000000000002,-5.336,0,0.0469,104.05,4,66.0,0.617,26.0
3344,0.000101,62.0,8739025.0,83.0,1,0.5660000000000001,738,419074.0,0.951,0,0.10300000000000001,2,0.266,-3.591,1,0.0464,128.304,4,51.0,0.345,9.0
3345,2.61e-05,61.0,74762.0,54.0,0,0.5329999999999999,409,236017.0,0.9690000000000001,0,0.17300000000000001,5,0.191,-3.4539999999999997,0,0.059000000000000004,130.03,4,41.0,0.542,0.0
3346,0.000909,59.0,1611456.0,72.0,0,0.48700000000000004,584,226946.0,0.8490000000000001,0,0.0,10,0.17300000000000001,-3.969,0,0.0384,90.959,4,49.0,0.155,0.0
3347,0.0023899999999999998,47.0,181078.0,61.0,1,0.616,283,193902.0,0.7559999999999999,0,0.0,11,0.0756,-5.354,1,0.0443,82.042,4,51.0,0.7909999999999999,1.0
3348,0.0288,,637188.0,70.0,0,0.6729999999999999,74,333973.0,0.922,1,2.28e-06,1,0.114,-3.832,0,0.157,92.312,4,37.0,0.45,0.0
3349,0.0601,54.0,1473003.0,70.0,0,0.594,962,249346.0,0.7090000000000001,0,0.0426,2,0.0839,-7.26,1,0.0319,89.988,4,33.0,0.565,0.0
3350,0.388,,945.0,0.0,0,0.644,634,221306.0,0.6779999999999999,1,0.0,7,0.204,-5.3610000000000015,1,0.35200000000000004,168.141,4,48.0,0.737,0.0
3351,0.00205,82.0,16043000.0,89.0,1,0.638,1088,263786.0,0.924,0,0.000173,7,0.149,-3.887,1,0.0359,111.995,4,76.0,0.529,32.0
3352,0.514,76.0,14136525.0,94.0,1,0.424,1123,230013.0,0.603,0,1.84e-06,1,0.23800000000000002,-6.8320000000000025,1,0.0495,155.319,4,59.0,0.258,3.0
3353,0.6629999999999999,55.0,1894281.0,77.0,0,0.5670000000000001,794,255733.0,0.37,0,0.000256,4,0.0811,-8.777000000000001,1,0.0316,135.268,4,31.0,0.48100000000000004,0.0
3354,0.00984,63.0,1226080.0,68.0,0,0.5539999999999999,1350,145381.0,0.871,1,0.405,5,0.276,-3.9160000000000004,1,0.0385,132.838,4,37.0,0.40700000000000003,0.0
3355,0.00515,73.0,882292.0,71.0,0,0.602,45,211386.0,0.856,0,2.97e-06,7,0.098,-5.558,1,0.0458,80.021,4,61.0,0.895,0.0
3356,0.0426,58.0,358810.0,67.0,0,0.413,885,240000.0,0.439,0,0.0,7,0.10099999999999999,-6.47,1,0.0338,117.13600000000001,3,43.0,0.11900000000000001,0.0
3357,0.000102,76.0,2054532.0,77.0,0,0.405,1172,222093.0,0.94,0,2.7899999999999997e-05,1,0.7190000000000001,-3.103,0,0.0844,143.126,4,65.0,0.24,0.0
3358,0.262,69.0,433809.0,66.0,0,0.382,458,388520.0,0.495,0,0.0237,1,0.109,-8.726,1,0.0282,87.271,4,48.0,0.0634,0.0
3359,0.0204,75.0,2605012.0,81.0,0,0.598,1004,252480.0,0.84,0,7.41e-05,9,0.32799999999999996,-4.617,1,0.0375,102.999,4,55.0,0.672,0.0
3360,0.622,59.0,1226080.0,68.0,0,0.66,297,246304.0,0.33299999999999996,0,0.0494,11,0.136,-7.697999999999999,1,0.0418,142.15200000000004,4,46.0,0.778,0.0
3361,2.75e-05,73.0,2060450.0,75.0,1,0.423,227,200813.0,0.818,0,0.000338,1,0.40700000000000003,-3.603,1,0.102,171.03900000000004,3,60.0,0.496,4.0
3362,0.0137,84.0,5366985.0,88.0,1,0.462,1046,203506.0,0.5379999999999999,0,0.0,0,0.429,-5.527,1,0.059000000000000004,139.256,4,77.0,0.405,22.0
3363,0.0426,24.0,2732.0,19.0,0,0.491,1286,168877.0,0.584,0,0.0,0,0.247,-7.246,0,0.0286,92.954,4,7.0,0.423,0.0
3364,0.004379999999999999,,112853.0,60.0,0,0.679,235,285777.0,0.8490000000000001,0,0.00203,5,0.234,-5.384,0,0.0699,134.97299999999998,4,37.0,0.604,0.0
3365,0.0618,62.0,116137.0,61.0,0,0.5870000000000001,1322,200840.0,0.7440000000000001,0,9.99e-06,2,0.509,-5.5329999999999995,1,0.0607,114.81700000000001,4,38.0,0.5820000000000001,0.0
3366,0.303,,1319.0,23.0,0,0.647,123,189373.0,0.6920000000000001,0,0.0,7,0.128,-5.853,1,0.0309,95.948,4,33.0,0.735,0.0
3367,0.0419,66.0,741375.0,66.0,0,0.513,1116,205567.0,0.7859999999999999,0,0.11800000000000001,5,0.20199999999999999,-7.5070000000000014,1,0.0389,179.91400000000004,4,47.0,0.619,0.0
3368,0.6409999999999999,69.0,318407.0,67.0,0,0.5820000000000001,52,309013.0,0.406,0,9.76e-06,0,0.0747,-10.405999999999999,1,0.027999999999999997,115.919,4,50.0,0.22,0.0
3369,0.13,65.0,1300465.0,74.0,0,0.574,486,206160.0,0.628,0,0.0,11,0.275,-3.355,0,0.0481,147.696,4,45.0,0.479,0.0
3370,0.0121,69.0,163127.0,66.0,0,0.625,1230,265853.0,0.617,0,0.00339,0,0.0907,-7.526,1,0.047,92.986,4,42.0,0.348,0.0
3371,0.643,76.0,14136534.0,94.0,1,0.379,1123,258000.0,0.513,0,3.24e-05,1,0.069,-7.724,0,0.0492,142.067,4,53.0,0.10800000000000001,2.0
3372,0.2,59.0,824555.0,68.0,0,0.33299999999999996,1354,210986.0,0.579,0,5.94e-06,4,0.131,-5.9239999999999995,0,0.0489,75.431,4,37.0,0.6779999999999999,0.0
3373,0.121,88.0,10576303.0,89.0,0,0.7190000000000001,1291,191493.0,0.645,0,0.00316,2,0.36200000000000004,-6.141,0,0.0358,123.02,4,69.0,0.69,0.0
3374,0.0784,66.0,268909.0,65.0,0,0.611,542,263840.0,0.40700000000000003,0,0.0206,1,0.28,-8.056000000000001,0,0.0833,78.001,4,42.0,0.249,0.0
3375,0.254,71.0,289372.0,67.0,0,0.6509999999999999,1382,151093.0,0.642,0,2.55e-05,0,0.102,-4.945,1,0.0267,98.00399999999999,4,44.0,0.525,0.0
3376,0.129,75.0,811062.0,71.0,1,0.648,822,230693.0,0.718,0,0.00156,9,0.11199999999999999,-7.765,0,0.0298,96.01700000000001,4,67.0,0.785,3.0
3377,0.0675,81.0,5509894.0,83.0,1,0.48700000000000004,1406,206506.0,0.9229999999999999,0,0.0,2,0.254,-3.054,1,0.114,165.044,4,64.0,0.4320000000000001,40.0
3378,0.494,53.0,443523.0,69.0,0,0.485,472,197733.0,0.53,0,5.01e-05,1,0.124,-6.374,1,0.0278,151.191,3,31.0,0.142,0.0
3379,0.00185,63.0,449096.0,63.0,0,0.389,780,245693.0,0.851,0,0.748,0,0.287,-6.381,1,0.0946,168.012,4,44.0,0.171,0.0
3380,0.16399999999999998,59.0,2907049.0,75.0,0,0.922,734,207946.0,0.418,0,0.0,5,0.17,-14.118,0,0.0705,116.425,4,24.0,0.917,0.0
3381,0.629,65.0,713256.0,67.0,0,0.382,787,289120.0,0.34600000000000003,0,0.0,9,0.11,-10.09,0,0.0402,95.79,4,48.0,0.11900000000000001,0.0
3382,0.28,93.0,14136538.0,94.0,1,0.301,521,230288.0,0.672,0,3.1e-05,2,0.0609,-4.497,1,0.0623,169.497,3,78.0,0.384,20.0
3383,0.0633,,891290.0,91.0,0,0.59,396,194000.0,0.58,1,0.0,4,0.105,-7.162000000000001,0,0.324,150.0,4,57.0,0.355,0.0
3384,0.00209,61.0,108548.0,62.0,0,0.62,388,209533.0,0.765,0,2.4299999999999998e-05,8,0.363,-5.091,0,0.0295,128.01,4,41.0,0.501,0.0
3385,0.121,65.0,138942.0,60.0,0,0.57,948,241986.0,0.5539999999999999,0,0.0,3,0.12300000000000001,-6.8329999999999975,1,0.0307,77.492,1,47.0,0.313,0.0
3386,0.321,,97825.0,52.0,0,0.6579999999999999,732,259202.0,0.847,1,4.12e-06,1,0.25,-4.351,1,0.322,90.01799999999999,4,42.0,0.746,0.0
