,acousticness,album_id,album_name,album_popularity,analysis_url,artist,artist_followers,artist_id,artist_popularity,danceability,duration,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,n_markets,record_label,release_date,speechiness,tempo,time_signature,track_id,track_name,track_popularity,valence,weeks
2067,0.258,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/6MWLG6GNRdV9qCI7LrK9BR,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.525,314026.0,314027.0,0.62,0.0,0.894,4.0,0.117,-15.054,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0681,158.058,4.0,6MWLG6GNRdV9qCI7LrK9BR,Keep Me There - Instrumental,33.0,0.841,0.0
2068,0.861,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/1Q5ckQPz1tsDu2XrFPX8xr,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.707,329133.0,329133.0,0.191,0.0,0.0113,7.0,0.124,-13.135,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0353,119.182,4.0,1Q5ckQPz1tsDu2XrFPX8xr,The Chain - Demo,37.0,0.157,0.0
2069,0.257,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/4Gh28kZ8ZQi94s2anlN2Rp,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.368,258920.0,258920.0,0.692,0.0,0.0327,4.0,0.0916,-8.766,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.047,150.92,4.0,4Gh28kZ8ZQi94s2anlN2Rp,Keep Me There - With Vocal,33.0,0.549,0.0
2070,0.558,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/6taHwllEzlP3ckIoQ1CTmn,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.734,325226.0,325227.0,0.403,0.0,0.000348,7.0,0.24,-11.248,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0294,122.998,4.0,6taHwllEzlP3ckIoQ1CTmn,Gold Dust Woman - Early Take,34.0,0.23,0.0
2071,0.592,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3bG0XMhDTUoMkAV2pFAbNb,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.598,228413.0,228413.0,0.314,0.0,3.91e-06,2.0,0.32,-9.723,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0388,132.488,4.0,3bG0XMhDTUoMkAV2pFAbNb,Oh Daddy - Early Take,32.0,0.47,0.0
2072,0.728,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/4MOWpt4OwvU32uMi1jR4oD,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.465,331720.0,331720.0,0.438,0.0,7.85e-06,0.0,0.0909,-7.525,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0259,92.849,4.0,4MOWpt4OwvU32uMi1jR4oD,Silver Springs - Early Take,34.0,0.174,0.0
2073,0.958,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3jA5KKyAh3RS07CHzyi0A2,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.363,267946.0,267947.0,0.107,0.0,3.87e-05,9.0,0.118,-16.59,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0386,91.573,5.0,3jA5KKyAh3RS07CHzyi0A2,Planets of the Universe - Demo,36.0,0.125,0.0
2074,0.926,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/6sarQ376udcoZe6jBdfT8O,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.628,63146.0,63147.0,0.12,0.0,0.0,4.0,0.111,-16.685,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0404,87.281,4.0,6sarQ376udcoZe6jBdfT8O,Doesn't Anything Last - Acoustic Duet,32.0,0.271,0.0
2075,0.685,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3h6lMYfnBwx2rpeAsi6eO9,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.694,156893.0,156893.0,0.411,0.0,0.825,9.0,0.0837,-12.692,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0313,91.226,4.0,3h6lMYfnBwx2rpeAsi6eO9,Never Going Back Again - Instrumental,33.0,0.785,0.0
2076,0.202,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/1OG8BRnkZ12kyDHrwdsDmw,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.688,167533.0,167533.0,0.716,0.0,0.00117,9.0,0.0931,-9.001,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0568,116.588,4.0,1OG8BRnkZ12kyDHrwdsDmw,"Second Hand News - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",32.0,0.684,0.0
2077,0.405,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/23hieFLBMATmL2HseI2nBL,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.872,261546.0,261547.0,0.316,0.0,0.0126,0.0,0.0849,-14.415,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0436,119.528,4.0,23hieFLBMATmL2HseI2nBL,"Dreams - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",47.0,0.57,0.0
2078,0.837,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/7rQNTHKdi50NLDzFoIDhaG,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.695,170680.0,170680.0,0.164,0.0,0.772,4.0,0.149,-17.335,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0432,91.929,4.0,7rQNTHKdi50NLDzFoIDhaG,"Brushes (Never Going Back Again) - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.834,0.0
2079,0.477,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/1ijJHUtNSzqQrWOgh9fkVu,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.785,213386.0,213387.0,0.545,0.0,0.0023,9.0,0.245,-11.431,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0353,118.44,4.0,1ijJHUtNSzqQrWOgh9fkVu,"Don't Stop - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.879,0.0
2080,0.146,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3AsOTlJkROSGG5JL7cjyCw,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.701,186000.0,186000.0,0.627,0.0,0.0118,5.0,0.102,-10.99,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0525,134.497,4.0,3AsOTlJkROSGG5JL7cjyCw,"Go Your Own Way - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",34.0,0.627,0.0
2081,0.935,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/6Qtngx8oTu8BEfasSIhpEY,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.521,191960.0,191960.0,0.157,0.0,0.000382,5.0,0.0641,-18.095,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.034,184.39,4.0,6Qtngx8oTu8BEfasSIhpEY,"Songbird - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",32.0,0.649,0.0
2082,0.0896,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/0oV45hcZ8tA1YD4Cp7Fthl,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.301,367986.0,367987.0,0.498,0.0,0.0774,0.0,0.688,-9.769,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0321,177.546,4.0,0oV45hcZ8tA1YD4Cp7Fthl,"Silver Springs - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.321,0.0
2083,0.385,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/0g2d9az1nHhDQ4fecenUB0,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.623,296786.0,296787.0,0.445,0.0,0.254,7.0,0.176,-11.149,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0275,125.123,4.0,0g2d9az1nHhDQ4fecenUB0,"You Make Loving Fun - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.652,0.0
2084,0.435,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3WYW9JpdalkQyvDJLFSpUp,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.704,302653.0,302653.0,0.328,0.0,0.0292,7.0,0.102,-13.739,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0328,122.183,4.0,3WYW9JpdalkQyvDJLFSpUp,"Gold Dust Woman #1 - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.418,0.0
2085,0.603,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/4gtjUlg2vc9eY58zW7qDWK,Fleetwood Mac,2614926.0,08GQAI4eElDnROBrJRGE0X,81.0,0.529,238853.0,238853.0,0.232,0.0,0.174,2.0,0.205,-15.416,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0332,137.661,4.0,4gtjUlg2vc9eY58zW7qDWK,"Oh Daddy - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",31.0,0.298,0.0
2086,0.685,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3h6lMYfnBwx2rpeAsi6eO9,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.694,156893.0,156893.0,0.411,0.0,0.825,9.0,0.0837,-12.692,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0313,91.226,4.0,3h6lMYfnBwx2rpeAsi6eO9,Never Going Back Again - Instrumental,33.0,0.785,0.0
2087,0.202,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/1OG8BRnkZ12kyDHrwdsDmw,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.688,167533.0,167533.0,0.716,0.0,0.00117,9.0,0.0931,-9.001,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0568,116.588,4.0,1OG8BRnkZ12kyDHrwdsDmw,"Second Hand News - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",32.0,0.684,0.0
2088,0.405,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/23hieFLBMATmL2HseI2nBL,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.872,261546.0,261547.0,0.316,0.0,0.0126,0.0,0.0849,-14.415,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0436,119.528,4.0,23hieFLBMATmL2HseI2nBL,"Dreams - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",47.0,0.57,0.0
2089,0.837,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/7rQNTHKdi50NLDzFoIDhaG,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.695,170680.0,170680.0,0.164,0.0,0.772,4.0,0.149,-17.335,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0432,91.929,4.0,7rQNTHKdi50NLDzFoIDhaG,"Brushes (Never Going Back Again) - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.834,0.0
2090,0.477,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/1ijJHUtNSzqQrWOgh9fkVu,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.785,213386.0,213387.0,0.545,0.0,0.0023,9.0,0.245,-11.431,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0353,118.44,4.0,1ijJHUtNSzqQrWOgh9fkVu,"Don't Stop - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.879,0.0
2091,0.146,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3AsOTlJkROSGG5JL7cjyCw,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.701,186000.0,186000.0,0.627,0.0,0.0118,5.0,0.102,-10.99,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0525,134.497,4.0,3AsOTlJkROSGG5JL7cjyCw,"Go Your Own Way - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",34.0,0.627,0.0
2092,0.935,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/6Qtngx8oTu8BEfasSIhpEY,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.521,191960.0,191960.0,0.157,0.0,0.000382,5.0,0.0641,-18.095,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.034,184.39,4.0,6Qtngx8oTu8BEfasSIhpEY,"Songbird - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",32.0,0.649,0.0
2093,0.0896,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/0oV45hcZ8tA1YD4Cp7Fthl,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.301,367986.0,367987.0,0.498,0.0,0.0774,0.0,0.688,-9.769,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0321,177.546,4.0,0oV45hcZ8tA1YD4Cp7Fthl,"Silver Springs - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.321,0.0
2094,0.385,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/0g2d9az1nHhDQ4fecenUB0,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.623,296786.0,296787.0,0.445,0.0,0.254,7.0,0.176,-11.149,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0275,125.123,4.0,0g2d9az1nHhDQ4fecenUB0,"You Make Loving Fun - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.652,0.0
2095,0.435,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/3WYW9JpdalkQyvDJLFSpUp,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.704,302653.0,302653.0,0.328,0.0,0.0292,7.0,0.102,-13.739,1.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0328,122.183,4.0,3WYW9JpdalkQyvDJLFSpUp,"Gold Dust Woman #1 - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",33.0,0.418,0.0
2096,0.603,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81.0,https://api.spotify.com/v1/audio-analysis/4gtjUlg2vc9eY58zW7qDWK,Fleetwood Mac,2614930.0,08GQAI4eElDnROBrJRGE0X,81.0,0.529,238853.0,238853.0,0.232,0.0,0.174,2.0,0.205,-15.416,0.0,78.0,Rhino/Warner Bros.,1977-02-04,0.0332,137.661,4.0,4gtjUlg2vc9eY58zW7qDWK,"Oh Daddy - Sessions, Roughs & Outtakes; 2004 Remaster For Digital; 2004 Remaster",31.0,0.298,0.0
2097,0.28,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/2yoaXLItTfWNpdFFpdF3Ti,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.363,221973.0,221973.0,0.362,0.0,2.03e-06,5.0,0.142,-8.516,1.0,78.0,Virgin EMI,2018-06-29,0.0339,146.104,4.0,2yoaXLItTfWNpdFFpdF3Ti,June,63.0,0.179,1.0
2098,0.53,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/6Ju28M6P8Y8sLjBgWjyUUD,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.729,214666.0,214667.0,0.675,0.0,0.0,2.0,0.0985,-5.62,0.0,78.0,Virgin EMI,2018-06-29,0.0415,116.016,4.0,6Ju28M6P8Y8sLjBgWjyUUD,Hunger,70.0,0.332,17.0
2099,0.613,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/3MZ7TxuXNnwYXm2KZGap5g,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.676,262680.0,262680.0,0.577,1.0,0.0013,9.0,0.195,-7.82,0.0,78.0,Virgin EMI,2018-06-29,0.0274,107.0,4.0,3MZ7TxuXNnwYXm2KZGap5g,South London Forever,65.0,0.49,1.0
2100,0.528,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/1NcXkWB3UwXfMt8izByICb,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.625,241760.0,241760.0,0.366,0.0,2.1e-05,2.0,0.0958,-8.388,0.0,78.0,Virgin EMI,2018-06-29,0.0331,72.992,4.0,1NcXkWB3UwXfMt8izByICb,Big God,66.0,0.219,2.0
2101,0.731,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/64fzn2ewOdSH57wrxTPGov,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.533,226160.0,226160.0,0.32,0.0,1.65e-05,8.0,0.154,-8.819,1.0,78.0,Virgin EMI,2018-06-29,0.0316,98.036,4.0,64fzn2ewOdSH57wrxTPGov,Sky Full Of Song,66.0,0.291,5.0
2102,0.761,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/51oY1LQDglBFja1LJnqZqT,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.335,288773.0,288773.0,0.251,1.0,7.99e-05,1.0,0.231,-9.337,1.0,78.0,Virgin EMI,2018-06-29,0.0366,74.545,4.0,51oY1LQDglBFja1LJnqZqT,Grace,62.0,0.156,0.0
2103,0.528,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/6nmr64Mo4RD3R1pLshvmoG,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.507,217413.0,217413.0,0.652,0.0,0.000501,9.0,0.108,-5.872,0.0,78.0,Virgin EMI,2018-06-29,0.0469,118.003,4.0,6nmr64Mo4RD3R1pLshvmoG,Patricia,64.0,0.191,1.0
2104,0.151,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/4MuoE4t1lp2Nkg7b2218Dr,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.661,298360.0,298360.0,0.762,1.0,6.87e-06,0.0,0.0814,-6.753,1.0,78.0,Virgin EMI,2018-06-29,0.0635,100.021,4.0,4MuoE4t1lp2Nkg7b2218Dr,100 Years,60.0,0.399,0.0
2105,0.805,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/1tpkN6z0Zd3wphAd3DASDX,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.254,281440.0,281440.0,0.0877,0.0,2.9e-05,6.0,0.137,-9.996,1.0,78.0,Virgin EMI,2018-06-29,0.0382,68.991,4.0,1tpkN6z0Zd3wphAd3DASDX,The End Of Love,62.0,0.0907,0.0
2106,0.919,0pKZJj9GzcKPCS8r4IaksA,High As Hope,77.0,https://api.spotify.com/v1/audio-analysis/47a7Hn4fFE4mHgVJF19CO1,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.401,149120.0,149120.0,0.292,0.0,3.32e-06,0.0,0.396,-8.414,1.0,78.0,Virgin EMI,2018-06-29,0.154,88.744,4.0,47a7Hn4fFE4mHgVJF19CO1,No Choir,59.0,0.299,0.0
2107,0.00147,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/20NEld0MhrR4Zpgrf9brq8,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.564,234526.0,234526.0,0.923,0.0,0.0,9.0,0.277,-3.843,0.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0325,141.991,4.0,20NEld0MhrR4Zpgrf9brq8,Ship To Wreck,56.0,0.587,25.0
2108,0.0229,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/1w9ta1CvXlJPRXh6Py2Mto,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.313,216176.0,216176.0,0.635,0.0,0.0,11.0,0.129,-4.676,0.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0431,114.776,4.0,1w9ta1CvXlJPRXh6Py2Mto,What Kind Of Man,55.0,0.224,20.0
2109,0.605,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/27SNkJMYnWLLYhg5ak6tkJ,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.372,334817.0,334817.0,0.539,0.0,0.000616,7.0,0.177,-4.941,1.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0324,129.808,4.0,27SNkJMYnWLLYhg5ak6tkJ,"How Big, How Blue, How Beautiful",42.0,0.0825,1.0
2110,0.0322,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/0z7xzF4dilCewzdLWvbhaE,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.47,307347.0,307347.0,0.894,0.0,5.4e-05,10.0,0.0903,-2.621,0.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0418,126.03,4.0,0z7xzF4dilCewzdLWvbhaE,Queen Of Peace,42.0,0.311,0.0
2111,0.893,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/0GtP3Ts6YWVmAOKH0a1WDy,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.361,249070.0,249070.0,0.318,0.0,0.0,10.0,0.0984,-6.791,0.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0317,120.53,4.0,0GtP3Ts6YWVmAOKH0a1WDy,Various Storms & Saints,40.0,0.168,0.0
2112,0.096,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/0fgSfUAnuJzzB8l8MdgRZg,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.426,293468.0,293468.0,0.87,0.0,0.0,9.0,0.112,-3.821,0.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0621,169.946,4.0,0fgSfUAnuJzzB8l8MdgRZg,Delilah,52.0,0.414,4.0
2113,0.726,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/6nHi5pmpKIU5HvFup7XRfx,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.384,195081.0,195082.0,0.423,0.0,1.47e-05,7.0,0.119,-11.88,0.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0579,82.405,4.0,6nHi5pmpKIU5HvFup7XRfx,Long & Lost,39.0,0.294,0.0
2114,0.228,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/0O949Z0MyektJ3cpvRCgMe,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.442,264026.0,264026.0,0.626,0.0,0.000475,0.0,0.311,-5.704,1.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.029,78.669,4.0,0O949Z0MyektJ3cpvRCgMe,Caught,39.0,0.29,0.0
2115,0.0468,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/7Mz95vPtFlDGIiZ5d1XdT3,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.533,260192.0,260192.0,0.936,0.0,1.29e-05,5.0,0.0654,-3.571,1.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0652,123.729,4.0,7Mz95vPtFlDGIiZ5d1XdT3,Third Eye,47.0,0.271,1.0
2116,0.752,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/5tUwFWkAEx032ttOI8ByA6,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.261,225069.0,225070.0,0.434,0.0,0.00639,8.0,0.105,-10.649,1.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0333,117.291,4.0,5tUwFWkAEx032ttOI8ByA6,St Jude,40.0,0.0921,0.0
2117,0.008,0Om2TWqroaCLQamQME3bD2,"How Big, How Blue, How Beautiful (Deluxe)",62.0,https://api.spotify.com/v1/audio-analysis/4VJM0eJA23ml1pUPiy5PY4,Florence + The Machine,4086866.0,1moxjboGR7GNWYIMWsRjgG,79.0,0.451,349952.0,349953.0,0.826,0.0,2.79e-06,2.0,0.0557,-6.155,1.0,78.0,Universal-Island Records Ltd.,2015-06-01,0.0714,156.017,4.0,4VJM0eJA23ml1pUPiy5PY4,Mother,39.0,0.494,0.0
