,acousticness,album_name,artist,artist_followers,artist_popularity,danceability,duration,energy,explicit,instrumentalness,key,liveness,loudness,mode,n_markets,speechiness,tempo,time_signature,track_name,track_popularity,valence,weeks,days_since_release,bb_appear
1374,0.0798,Rock Roll,Hundra Ao,6,60,0.478,228733,0.8420000000000001,0,0.08199999999999999,11,0.10800000000000001,-6.017,1,[],0.0729,128.138,4,Missing,44,0.478,0,64,0
1375,1.09e-05,Rock or Bust,AC/DC,8986712,83,0.51,177253,0.8959999999999999,0,0.000771,9,0.0826,-3.585,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0624,120.134,4,Miss Adventure,52,0.652,0,1253,0
1376,0.937,Rock Roll,Hundra Ao,6,60,0.19699999999999998,124000,0.489,0,0.93,0,0.18600000000000003,-21.947,0,[],0.163,123.758,4,Meadowlands,44,0.115,0,64,0
1377,0.0339,Rock Roll,Hundra Ao,6,60,0.606,194560,0.816,0,0.971,9,0.083,-8.773,1,[],0.122,128.05,4,Bluegrass,44,0.872,0,64,0
1378,0.0108,Rock Roll,Hundra Ao,6,60,0.738,321747,0.293,0,0.934,0,0.11699999999999999,-14.695,1,[],0.0499,99.994,4,Mixolydian,44,0.485,0,64,0
1379,0.225,Rock Roll,Hundra Ao,6,60,0.564,231573,0.857,0,0.0453,6,0.10400000000000001,-7.318,1,[],0.0345,128.016,4,Pleasure,44,0.6,0,64,0
1380,0.29600000000000004,Rock Roll,Hundra Ao,6,60,0.563,236240,0.9359999999999999,0,0.5920000000000001,8,0.322,-4.047,1,[],0.0718,127.965,4,Stop,44,0.5329999999999999,0,64,0
1381,0.00394,Rock Roll,Hundra Ao,6,60,0.607,141213,0.225,0,0.845,7,0.26899999999999996,-21.611,1,[],0.0503,79.994,4,New,44,0.495,0,64,0
1382,0.0175,Hymns & Psalms,"Phillips, Craig & Dean",113431,53,0.473,243400,0.452,0,0.0,6,0.204,-5.71,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0264,76.969,3,On Christ the Solid Rock,36,0.247,0,816,0
1383,0.0563,Rock and Sway,The Vitals 808,2616,33,0.8809999999999999,215649,0.617,0,3.2500000000000004e-05,4,0.171,-7.167999999999999,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.159,154.009,4,Rock and Sway,33,0.84,0,228,0
1384,0.215,Billion or Betta,T-Rock,9790,44,0.8,177032,0.462,1,0.0,1,0.201,-14.017999999999999,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.29100000000000004,87.19200000000001,4,Git By,35,0.32899999999999996,0,1056,0
1385,0.10300000000000001,RNB3,PnB Rock,1528828,79,0.7340000000000001,171978,0.512,1,0.0,8,0.159,-9.099,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0747,93.542,4,Band$ On You,37,0.648,0,1131,0
1386,0.467,Ambitions,ONE OK ROCK,1352898,69,0.7240000000000001,216933,0.745,0,0.00122,8,0.0692,-4.781000000000001,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0319,97.963,4,One Way Ticket,49,0.528,0,690,0
1387,0.843,Ambitions,ONE OK ROCK,1352898,69,0.6609999999999999,196400,0.35100000000000003,0,0.0,0,0.10400000000000001,-8.846,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0274,109.9,4,Hard To Love,48,0.29100000000000004,0,690,0
1388,0.133,Juana the Mama,Juana the Mama,5,34,0.723,65906,0.775,0,0.0,9,0.11,-7.438,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.195,93.928,4,Queen of Rock and Roll,33,0.7829999999999999,0,122,0
1389,4.67e-06,Rock or Bust,AC/DC,8986712,83,0.457,210200,0.93,0,0.19699999999999998,9,0.174,-4.203,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0588,150.188,4,Baptism By Fire,51,0.674,0,1253,0
1390,0.00259,Rock Roll,Hundra Ao,6,60,0.391,59867,0.767,0,0.836,11,0.165,-5.907,0,[],0.0396,112.414,3,Teaser,43,0.679,0,64,0
1391,0.322,Prima Donna,Tipling Rock,10460,45,0.6990000000000001,154400,0.5,0,0.0,1,0.102,-9.943999999999999,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0533,91.994,4,Prima Donna,42,0.773,0,179,0
1392,0.5489999999999999,La Corona,El Komander,1187863,66,0.775,145939,0.741,0,7.77e-05,10,0.11699999999999999,-5.066,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0345,115.103,3,Moon Rock,37,0.91,0,208,0
1393,0.115,Dirt Rock,The Lacs,237300,63,0.757,221153,0.868,0,0.0,4,0.16,-4.506,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.34,129.987,4,Way Down,37,0.374,0,214,0
1394,0.000394,Rock Roll,Hundra Ao,6,60,0.363,257747,0.8140000000000001,0,0.8490000000000001,2,0.39799999999999996,-8.91,1,[],0.0449,107.978,4,Boulder,43,0.121,0,64,0
1395,0.161,Exquisite,Falco,131666,61,0.6779999999999999,194529,0.9229999999999999,0,0.000785,10,0.354,-8.061,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0651,92.75299999999999,4,Rock Me Amadeus - The American Edit,37,0.9620000000000001,0,1019,0
1396,0.239,Hot Dogs,Aesop Rock,209349,59,0.5529999999999999,227120,0.7340000000000001,1,0.0,2,0.382,-6.104,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.145,121.75399999999999,4,Hot Dogs,38,0.473,0,398,0
1397,0.603,Rock Roll,Hundra Ao,6,60,0.708,105667,0.308,0,3.2e-05,0,0.0952,-12.31,0,[],0.679,82.288,5,One,43,0.439,0,64,0
1398,0.18,Dock Rock,Scott Porter,773,30,0.727,201266,0.6409999999999999,0,0.0,0,0.132,-5.877000000000001,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0513,97.98200000000001,4,Dock Rock,32,0.593,0,499,0
1399,0.107,Rock Roll,Hundra Ao,6,60,0.539,244680,0.72,0,0.637,0,0.153,-9.934,1,[],0.0327,128.009,4,Dark,43,0.316,0,64,0
1400,0.99,Rock Roll,Hundra Ao,6,60,0.682,321067,0.146,0,0.775,9,0.107,-21.12,1,[],0.0722,120.009,4,Piano Jam,43,0.20199999999999999,0,64,0
1401,0.0008640000000000001,35xxxv (Deluxe Edition),ONE OK ROCK,1352898,69,0.467,243120,0.946,0,1.42e-05,3,0.33,-5.0969999999999995,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.063,158.011,4,Mighty Long Fall,49,0.581,0,1166,0
1402,0.0984,Rock Roll,Hundra Ao,6,60,0.401,254440,0.738,0,0.85,11,0.531,-10.662,0,[],0.0997,160.297,4,Palette,43,0.519,0,64,0
1403,0.000405,Rock Roll,Hundra Ao,6,60,0.344,159627,0.8290000000000001,0,0.83,4,0.102,-7.191,0,[],0.0671,152.372,3,Pudendal,43,0.625,0,64,0
1404,7.36e-05,Rock Roll,Hundra Ao,6,60,0.23399999999999999,230160,0.932,0,0.898,10,0.0463,-4.927,0,[],0.10800000000000001,189.925,3,Face,43,0.545,0,64,0
1405,0.0634,Rock Roll,Hundra Ao,6,60,0.503,244840,0.727,0,0.688,0,0.14400000000000002,-7.746,1,[],0.0348,148.983,4,Pluto,43,0.0789,0,64,0
1406,0.713,Rock Roll,Hundra Ao,6,60,0.5,136227,0.151,0,3.09e-05,10,0.325,-13.446,0,[],0.244,140.578,3,Clouds,43,0.14400000000000002,0,64,0
1407,0.0337,Go To School,The Lemon Twigs,64488,50,0.369,339173,0.8490000000000001,0,0.0849,2,0.595,-5.324,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0504,87.34299999999999,4,Rock Dreams,39,0.6729999999999999,0,102,0
1408,0.00267,Rock Roll,Hundra Ao,6,60,0.42100000000000004,210213,0.706,0,0.915,9,0.223,-7.3629999999999995,0,[],0.138,83.699,4,Tamed,43,0.16699999999999998,0,64,0
1409,0.0887,Rock Roll,Hundra Ao,6,60,0.679,199200,0.82,0,0.00278,1,0.0538,-8.258,1,[],0.0307,100.012,4,Baby,43,0.7490000000000001,0,64,0
1410,0.00474,Rock Roll,Hundra Ao,6,60,0.6729999999999999,373680,0.573,0,0.855,0,0.0618,-9.99,1,[],0.0793,180.076,4,Ballad,43,0.795,0,64,0
1411,0.135,Rock Roll,Hundra Ao,6,60,0.615,227493,0.203,0,0.00639,0,0.0538,-12.958,1,[],0.0324,80.07300000000001,4,India,43,0.494,0,64,0
1412,0.00247,Rock It Like We Can,Alexia Nigh,2656,22,0.8420000000000001,306666,0.7909999999999999,0,0.0164,7,0.0732,-3.489,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0879,126.009,4,Rock It Like We Can,33,0.879,0,60,0
1413,0.0175,Rock Roll,Hundra Ao,6,60,0.408,112040,0.72,0,0.885,9,0.0841,-8.982999999999999,1,[],0.05,127.916,4,Witchs,43,0.379,0,64,0
1414,0.1,Dirt Rock,The Lacs,237300,63,0.684,193478,0.934,0,0.0,2,0.223,-4.6,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.313,179.956,4,Where My Rednecks At,37,0.586,0,214,0
1415,0.000221,Rock Roll,Hundra Ao,6,60,0.642,488587,0.775,0,0.868,10,0.0833,-18.761,0,[],0.0614,140.012,4,Trance,43,0.163,0,64,0
1416,0.34299999999999997,Rock Roll,Hundra Ao,6,60,0.415,294027,0.494,0,0.878,11,0.5539999999999999,-9.331,0,[],0.0387,124.10700000000001,3,Trapdoor,43,0.22399999999999998,0,64,0
1417,0.0175,Rock Roll,Hundra Ao,6,60,0.58,232453,0.555,0,0.96,0,0.106,-8.562999999999999,1,[],0.0279,127.995,4,Thing,43,0.0785,0,64,0
1418,0.941,Rock Roll,Hundra Ao,6,60,0.61,232307,0.439,0,0.978,2,0.122,-13.855,1,[],0.0302,120.024,4,Ultimate,43,0.151,0,64,0
1419,0.0188,Statues for Us,Chigunt,0,41,0.584,192744,0.193,0,0.0,1,0.0353,-23.586,0,[],0.0481,179.981,4,Weak As a Rock,36,0.473,0,96,0
1420,0.126,Rock Roll,Hundra Ao,6,60,0.634,213760,0.597,0,0.5760000000000001,1,0.237,-10.23,1,[],0.0561,128.018,4,World,43,0.591,0,64,0
1421,0.00112,Rock Roll,Hundra Ao,6,60,0.644,204693,0.628,0,1.66e-06,7,0.369,-9.165,1,[],0.0539,106.97,4,Shout,43,0.5770000000000001,0,64,0
1422,0.21899999999999997,and the Anonymous Nobody...,De La Soul,355895,60,0.537,295670,0.493,0,0.429,9,0.57,-10.157,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.255,178.042,4,Memory of... (US),47,0.243,0,830,0
1423,0.019,Ambitions,ONE OK ROCK,1352898,69,0.494,219040,0.899,0,1.39e-05,1,0.18899999999999997,-4.492,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0468,84.006,4,Listen,49,0.35200000000000004,0,690,0
1424,0.0343,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,Elvis Presley,2468097,78,0.547,209760,0.9359999999999999,0,7.69e-05,2,0.107,-4.997,1,[],0.0415,142.995,4,Burning Love,47,0.735,0,1131,0
1425,0.000239,Ambitions,ONE OK ROCK,1352898,69,0.652,202173,0.904,0,1.35e-06,1,0.10400000000000001,-4.648,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0335,133.98,4,Bedroom Warfare,47,0.708,0,690,0
1426,0.396,Rock Dog (Original Motion Picture Soundtrack),Rolfe Kent,2134,32,0.6729999999999999,250280,0.6579999999999999,0,8.72e-06,7,0.126,-10.439,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.035,119.994,4,Glorious,45,0.396,0,648,0
1427,1.7800000000000002e-05,Eleanor Rigby (Rock),Our Last Night,409785,67,0.525,133913,0.9670000000000001,0,0.0212,4,0.14400000000000002,-4.011,0,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0757,138.05200000000002,4,Eleanor Rigby - Rock,37,0.36700000000000005,0,897,0
1428,0.165,Juana the Mama,Juana the Mama,5,34,0.5820000000000001,66741,0.9520000000000001,0,0.0856,1,0.298,-5.212000000000001,1,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",0.0653,171.833,4,Rock and Roll Is Forever,32,0.941,0,122,0
